,symbol,CARD,DISC,HACK,INSD,PHYS,PORT,STAT,UNKN,IS_EFFECTIVE,MATERIAL_WEAKNESS,SIG_DEFICIENCY,IC_IS_EFFECTIVE,AUDIT_FEES,NON_AUDIT_FEES,TAX_FEES,AUDIT_RELATED_FEES,OTHER_FEES
1710,MCO,0,0,0,0,0,0,0,0,12,0,0,24,28100,2353.9,129.9,1900,324
1711,MCRI,0,0,0,0,0,0,0,0,11,0,0,22,3300.741,629.889,519.417,110.472,0
1712,MCS,0,0,0,0,0,0,0,0,12,0,0,24,4762.7,443.407,398.907,44.5,0
1713,MCY,0,0,0,0,0,0,0,0,12,0,0,24,20683.96,122.88,0,102.73,20.15
1714,MDC,0,0,0,0,0,0,0,0,12,0,3,24,12287.025,498.304,429.81,49.04,19.454
1715,MDCA,0,0,0,0,0,0,0,0,11,2,5,22,24580.21,2231.696,1199.656,372.04,660
1716,MDCO,0,0,0,0,0,0,0,0,11,0,0,24,14921.194,1718.27,271.315,1439,7.955
1717,MDLZ,0,0,0,0,0,0,0,0,10,2,6,22,202492,70664,49902,20380,382
1718,MDP,0,0,0,0,0,0,0,0,11,0,0,22,9641.408,1624.308,686.49,881.868,55.95
1719,MDR,0,0,0,0,0,0,0,0,11,1,0,23,63644.28,8994.68,5565.352,2814.932,614.39
1720,MDRX,0,0,0,0,0,0,0,0,13,0,3,26,29321.505,4760.049,830.882,2704.979,1224.182
1721,MDSO,0,0,0,0,0,0,0,0,6,0,1,12,9323,612,248,360,4
1722,MDU,0,0,0,0,0,0,0,0,12,0,0,24,29023.76,3837.985,439.735,1830.721,1567.538
1723,MDVN,0,0,0,0,0,0,0,0,8,0,0,16,7983.85,1315.072,73.25,1074.319,167.503
1724,MDXG,0,0,0,0,0,0,0,0,4,0,0,8,990,132.726,62.8,52,17.926
1725,MED,0,0,0,0,0,0,0,0,8,2,1,17,2053,1115.687,1001.687,61,53
1726,MEG,0,0,0,0,0,0,0,0,12,0,7,24,14703,1552.4,646,906.4,0
1727,MELI,0,0,0,0,0,0,0,0,8,0,2,16,8231.166,1077.912,471.399,349.641,256.872
1728,MEMP,0,0,0,0,0,0,0,0,4,0,2,8,7953,1036,1036,0,0
1729,MENT,0,0,0,0,0,0,0,0,13,1,2,23,28423.38,6249.341,5608.363,639.478,1.5
1730,MEP,0,0,0,0,0,0,0,0,2,0,0,4,4691,425,425,0,0
1731,MERC,0,0,0,0,0,0,0,0,11,0,0,22,13942.562,2208.805,1280.07,866.237,62.498
1732,MFA,0,0,0,0,0,0,0,0,11,1,1,23,9810.252,757.75,614.271,0,143.479
1733,MFLX,0,0,0,0,0,0,0,0,12,0,0,24,13746.922,6360.996,5540.111,404.89,416
1734,MFRI,0,0,0,0,0,0,0,0,2,1,1,5,2106.684,11.45,0,0,11.45
1735,MFRM,0,0,0,0,0,0,0,0,4,1,0,8,6015.684,1748.737,67.6,151.095,1530.042
1736,MFSF,0,0,0,0,0,0,0,0,8,0,0,16,1663.942,292.024,160.725,123.919,7.38
1737,MG,0,0,0,0,0,0,0,0,5,0,1,10,5905.25,313.895,165.505,119,29.39
1738,MGA,0,0,0,0,0,0,0,0,10,0,0,20,115262.8,15288.8,7284.8,7762,242
1739,MGEE,0,0,0,0,0,0,0,0,12,0,0,24,9518.893,2379.409,1179.704,457.188,742.517
1740,MGIC,0,0,0,0,0,0,0,0,5,0,0,10,1206.5,332.4,288.4,44,0
1741,MGLN,0,0,0,0,0,0,0,0,11,1,4,23,43596.48,7276.523,906.885,5903.829,465.809
1742,MGM,0,0,0,0,0,0,0,0,12,0,2,24,43957,5524,3469,1700,355
1743,MGNX,0,0,0,0,0,0,0,0,1,0,0,2,843.999,209.169,94.299,114.87,0
1744,MGPI,0,0,0,0,0,0,0,0,11,0,1,20,6175.078,543.902,196.918,346.984,0
1745,MGRC,0,0,0,0,0,0,0,0,12,0,1,24,13528.772,549.002,145.95,159.145,243.907
1746,MHG,0,0,0,0,0,0,0,0,1,1,1,3,5698.55,2254.628,1372.237,0,882.391
1747,MHGC,0,0,0,0,0,0,0,0,9,0,0,18,7260.292,240.926,0,240.926,0
1748,MHK,0,0,0,0,0,0,0,0,12,0,1,24,47529,2181,397,1734,50
1749,MHLD,0,0,0,0,0,0,0,0,7,0,0,14,9141.873,559.239,371.971,187.268,0
1750,MHO,0,0,0,0,0,0,0,0,12,0,2,24,9990.225,2958.696,234.25,2431.446,293
1751,MIC,0,0,0,0,0,0,0,0,9,0,3,18,25369.25,2771.887,25.532,2439.355,307
1752,MIDD,0,0,0,0,0,0,0,0,11,0,7,24,13535.029,8103.959,7441.219,572.344,90.4
1753,MIND,0,0,0,0,0,0,0,0,7,0,0,14,2996.562,167.448,115.948,51.5,0
1754,MINI,0,0,0,0,0,0,0,0,12,0,3,24,10164.933,2559.852,1621.54,703.447,234.865
1755,MITK,0,0,0,0,0,0,0,0,4,0,1,8,669.6,18.852,0,18.852,0
1756,MITL,0,0,0,0,0,0,0,0,6,0,5,12,8797,1908,721,935,252
1757,MITT,0,0,0,0,0,0,0,0,4,0,0,8,4223.2,1338.854,1338.854,0,0
1758,MJN,0,0,0,0,0,0,0,0,7,0,2,14,24616.32,3565.732,695.818,2344.414,525.5
1759,MKC,0,0,0,0,0,0,0,0,11,0,0,24,48100,13640,6500,6900,240
1760,MKL,0,0,0,0,0,0,0,0,13,0,3,24,53162.35,9592.478,3874.876,3821.348,1896.246
1761,MKSI,0,0,0,0,0,0,0,0,12,0,3,24,23153.94,4677.578,4455.88,188.998,32.7
1762,MKTX,0,0,0,0,0,0,0,0,11,0,0,22,14515.028,771.442,115.059,527.875,128.508
1763,MLAB,0,0,0,0,0,0,0,0,4,0,3,8,867.559,235.401,25.625,147.677,62.099
1764,MLHR,0,0,0,0,0,0,0,0,11,0,1,22,13736.82,1191.676,1027.276,164.4,0
1765,MLI,0,0,0,0,0,0,0,0,13,1,5,23,25309.46,6220.305,4360.654,1734.99,124.661
1766,MLM,0,0,0,0,0,0,0,0,12,0,2,24,20344,4747,2839,1908,0
1767,MLNK,0,0,0,0,0,0,0,0,10,1,2,21,30359.48,4393.621,2781.287,1301.74,310.596
1768,MLNX,0,0,0,0,0,0,0,0,8,3,2,19,12105.232,4367.583,2162.149,1940.234,265.2
1769,MLP,0,0,0,0,0,0,0,0,5,0,1,10,5112,780,235,545,0
1770,MLR,0,0,0,0,0,0,0,0,12,0,0,24,3427.577,816.853,816.853,0,0
1771,MMC,0,0,0,0,0,0,0,0,12,0,0,24,250054,55255,23683,29596,1976
1772,MMLP,0,0,0,0,0,0,0,0,11,1,1,23,12018.64,1839.028,1720.744,118.284,0
1773,MMM,0,0,0,0,0,0,0,0,13,0,7,26,164800,37900,14800,21300,1800
1774,MMP,0,0,0,0,0,0,0,0,12,0,1,24,16318.51,1506.621,987.818,518.803,0
1775,MMS,0,0,0,0,0,0,0,0,11,0,3,22,12338.547,1839.845,762.158,1032.94,44.747
1776,MMSI,0,0,0,0,0,0,0,0,14,0,4,24,7174.279,3355.471,2423.331,613.965,318.175
1777,MN,0,0,0,0,0,0,0,0,4,0,0,8,4173.005,718.999,9.8,701.839,7.36
1778,MNI,0,0,0,0,0,0,0,0,12,0,0,24,29885.85,4935.437,1589.861,3345.585,0
1779,MNK,0,0,0,0,0,0,0,0,2,0,2,4,11860.5,10142.5,1465,6457,2220.5
1780,MNKD,0,0,0,0,0,0,0,0,10,1,2,21,9915.497,4693.744,1162.822,2173.45,1357.474
1781,MNOV,0,0,0,0,0,0,0,0,8,0,1,16,2373.46,270.028,12.09,0,257.938
1782,MNR,0,0,0,0,0,0,0,0,11,0,0,22,1870.23,565.894,412.264,153.63,0
1783,MNRK,0,0,0,0,0,0,0,0,4,0,0,8,565,43.702,21,22.702,0
1784,MNRO,0,0,0,0,0,0,0,0,11,0,1,24,6143.1,1835.8,584.1,649.6,602.1
1785,MNTA,0,0,0,0,0,0,0,0,11,0,1,22,4866.068,725.097,624.727,98.07,2.3
1786,MNTX,0,0,0,0,0,0,0,0,5,0,3,10,3473.614,187.568,0,187.568,0
1787,MO,0,0,0,0,0,0,0,0,12,0,0,24,159489,81031,54660,24535,1836
1788,MOBI,0,0,0,0,0,0,0,0,4,1,4,9,4531,665,147,518,0
1789,MOCO,0,0,0,0,0,0,0,0,4,1,2,9,2484.3,794.15,469.1,323.4,1.65
1790,MOD,0,0,0,0,0,0,0,0,9,3,2,21,25313.8,4284.5,3844.4,358.3,81.8
1791,MOFG,0,0,0,0,0,0,0,0,8,0,0,16,2545.755,588.684,479.93,9.8,98.954
1792,MON,0,0,0,0,0,0,0,0,11,3,6,25,133000,51800,40300,6900,4600
1793,MORN,0,0,0,0,0,0,0,0,10,0,1,20,8500.788,477.853,288.688,121.2,67.965
1794,MOS,0,0,0,0,0,0,0,0,9,2,1,20,57800,9908,4091,5674,143
1795,MOSY,0,0,0,0,0,0,0,0,11,1,1,21,5685,605,139,466,0
1796,MOV,0,0,0,0,0,0,0,0,11,0,1,24,19125.17,1310.971,507.097,759.165,44.709
1797,MPAA,0,0,0,0,0,0,0,0,9,1,4,18,17440,2394,1542,13,839
1798,MPB,0,0,0,0,0,0,0,0,5,0,0,11,535.125,369.594,35.5,329.25,4.844
1799,MPC,0,0,0,0,0,0,0,0,5,0,2,10,32929,632,158,91,383
1800,MPET,0,0,0,0,0,0,0,0,0,1,0,1,709.057,247.253,0,245.053,2.2
1801,MPG,0,0,0,0,0,0,0,0,1,0,1,2,5700,200,100,100,0
1802,MPLX,0,0,0,0,0,0,0,0,4,0,2,8,10200,2000,2000,0,0
1803,MPW,0,0,0,0,0,0,0,0,10,0,0,20,6048.927,1416.803,1101.803,315,0
1804,MPWR,0,0,0,0,0,0,0,0,11,1,2,22,14138,912,580,297,35
1805,MPX,0,0,0,0,0,0,0,0,10,2,0,22,7968.8,10.71,0,10.71,0
1806,MRC,0,0,0,0,0,0,0,0,4,0,0,8,8540,6015,5534,332,149
1807,MRCY,0,0,0,0,0,0,0,0,10,1,3,21,13558.41,2526.344,1873.351,231.693,421.3
1808,MRD,0,0,0,0,0,0,0,0,1,0,0,2,1790,205,40,165,0
1809,MRGE,0,0,0,0,0,0,0,0,8,3,3,19,12236.25,469.235,59,404.235,6
1810,MRK,0,0,0,0,0,0,0,0,12,0,7,24,255819.4,140078.96,73492.527,42866.434,23720
1811,MRLN,0,0,0,0,0,0,0,0,11,1,1,23,11174.774,328.478,192.935,106.493,0
1812,MRO,0,0,0,0,0,0,0,0,12,0,2,24,98903,10302,4226,5971,105
1813,MRTN,0,0,0,0,0,0,0,0,12,0,0,24,3444.829,479.454,392.504,86.95,0
1814,MRVL,0,0,0,0,0,0,0,0,7,2,2,20,37811.95,1755.676,722.802,916.874,116
1815,MS,0,0,0,0,0,0,0,0,12,0,0,24,508700,102000,20200,81800,0
1816,MSA,0,0,0,0,0,0,0,0,12,0,1,24,25584.51,3309.767,1637.038,1652.729,20
1817,MSB,0,0,0,0,0,0,0,0,12,0,8,24,434.961,0,0,0,0
1818,MSCC,0,0,0,0,0,0,0,0,11,0,3,22,28753.36,12237.561,12237.561,0,0
1819,MSCI,0,0,0,0,0,0,0,0,8,0,1,16,15028,5545,3157,2388,0
1820,MSEX,0,0,0,0,0,0,0,0,13,0,3,25,4990.951,295.618,251.118,44.5,0
1821,MSFG,0,0,0,0,0,0,0,0,12,0,1,24,3831.9,1704.483,1002.679,463.792,238.012
1822,MSL,0,0,0,0,0,0,0,0,10,0,0,20,2514.925,131.136,95.964,35.172,0
1823,MSM,0,0,0,0,0,0,0,0,11,0,1,22,9234.447,2821.078,558.358,2142.939,119.781
1824,MSON,0,0,0,0,0,0,0,0,1,0,0,2,485,20,0,20,0
1825,MSTR,0,0,0,0,0,0,0,0,11,1,1,23,18477.06,1264.973,507.994,425.169,331.81
1826,MTB,0,0,0,0,0,0,0,0,12,0,0,24,30012.7,9162.789,1967.56,6714.981,480.251
1827,MTD,0,0,0,0,0,0,0,0,12,0,0,24,38770,5388,2946,2321.2,120.8
1828,MTDR,0,0,0,0,0,0,0,0,4,0,0,8,3157.215,7.758,0,0,7.758
1829,MTEX,0,0,0,0,0,0,0,0,6,0,0,12,6069,1054,505,446,103
1830,MTG,0,0,0,0,0,0,0,0,12,0,0,24,22676.418,1205.841,371.785,654.55,179.506
1831,MTGE,0,0,0,0,0,0,0,0,4,0,0,8,3906.5,126.4,126.4,0,0
1832,MTH,0,0,0,0,0,0,0,0,11,1,1,23,13926.385,469.142,317.067,152.075,0
1833,MTL,0,0,0,0,0,0,0,0,3,7,1,13,76805.52,15905.975,289.143,3082.032,12534.8
1834,MTN,0,0,0,0,0,0,0,0,13,0,0,26,27472.43,819.968,81.972,516.424,221.572
1835,MTOR,0,0,0,0,0,0,0,0,6,0,0,22,69692,27406,21214,5792,400
1836,MTR,0,0,0,0,0,0,0,0,9,0,7,18,3594.168,439.403,439.403,0,0
1837,MTRN,0,0,0,0,0,0,0,0,12,2,2,23,18657.6,3934.25,2842.6,937.15,154.5
1838,MTRX,0,0,0,0,0,0,0,0,10,1,2,21,10497.52,478.309,117.842,207.016,153.451
1839,MTSC,0,0,0,0,0,0,0,0,9,1,1,21,17348,1032,715,202,115
1840,MTW,0,0,0,0,0,0,0,0,11,1,0,23,26982.64,11297.618,6462.515,4752.903,82.2
1841,MTX,0,0,0,0,0,0,0,0,12,0,6,24,27469.73,2684.81,1022.431,1338.733,323.646
1842,MTZ,0,0,0,0,0,0,0,0,12,2,3,22,30000,839.975,14.7,825.275,0
1843,MU,0,0,0,0,0,0,0,0,11,0,2,22,67400,11200,4500,5700,1000
1844,MUR,0,0,0,0,0,0,0,0,12,0,0,24,36570.46,8396.031,2278.084,5862.063,255.889
1845,MVC,0,0,0,0,0,0,0,0,9,2,0,22,4365,1402.07,500.17,468,433.9
1846,MVIS,0,0,0,0,0,0,0,0,10,0,0,20,4452.782,169.189,131.39,27.201,10.598
1847,MVO,0,0,0,0,0,0,0,0,9,0,5,18,1847.838,0,0,0,0
1848,MWA,0,0,0,0,0,0,0,0,8,1,1,17,24600,3400,200,2300,900
1849,MWW,0,0,0,0,0,0,0,0,13,1,1,25,38200,3373.294,2006.67,1365.024,1.6
1850,MX,0,0,0,0,0,0,0,0,2,3,0,7,15400,0,0,0,0
1851,MXIM,0,0,0,0,0,0,0,0,9,2,2,20,26826.04,3338.836,2069.765,146.4,1122.672
1852,MXL,0,0,0,0,0,0,0,0,5,0,1,10,4049.804,732.789,722.486,10.1,0.203
1853,MXWL,0,0,0,0,0,0,0,0,9,3,1,21,13134.9,37,5,32,0
1854,MYCC,0,0,0,0,0,0,0,0,1,0,0,2,3769,1357,435,922,0
1855,MYE,0,0,0,0,0,0,0,0,11,3,2,21,16758.3,1802.127,1431.374,370.753,0
1856,MYGN,0,0,0,0,0,0,0,0,11,0,3,22,3775.752,739.505,358.096,381.409,0
1857,MYL,0,0,0,0,0,0,0,0,1,0,0,2,8500,700,100,500,100
1858,MYRG,0,0,0,0,0,0,0,0,7,0,0,14,4043.393,262.549,243.942,0,18.607
1859,N,0,0,0,0,0,0,0,0,8,0,1,16,11342.61,1000.925,0,1000.925,0
1860,NANO,0,0,0,0,0,0,0,0,7,2,1,16,10711.535,656.892,82.177,565.715,9
1861,NATH,0,0,0,0,0,0,0,0,9,0,0,18,2611,0,0,0,0
1862,NATI,0,0,0,0,0,0,0,0,12,0,1,24,13270.02,2387.097,2001.244,353.853,32
1863,NATL,0,0,0,0,0,0,0,0,10,0,1,20,10236.415,581.377,298.531,262.728,20.118
1864,NATR,0,0,0,0,0,0,0,0,7,4,1,18,22903,6259.5,5087,1172.5,0
1865,NAUH,0,0,0,0,0,0,0,0,2,0,0,4,932.952,31.482,10.07,0,21.412
1866,NAV,0,0,0,0,0,0,0,0,4,6,2,16,151500,4900,900,3900,100
1867,NAVG,0,0,0,0,0,0,0,0,12,0,0,24,21133.71,2702.278,1954.47,652.491,95.317
1868,NBHC,0,0,0,0,0,0,0,0,3,0,1,6,3771.98,670.733,519.954,150.779,0
1869,NBIX,0,0,0,0,0,0,0,0,12,0,0,24,5164.389,539.688,447.184,92.504,0
1870,NBL,0,0,0,0,0,0,0,0,12,0,2,24,25099.79,3587.19,525.574,2228.316,833.3
1871,NBR,0,0,0,0,0,0,0,0,11,1,1,23,65980.82,6058.773,5016.251,481.437,561.084
1872,NBTB,0,0,0,0,0,0,0,0,12,0,0,24,8400.5,1511.186,767.236,525.3,218.65
1873,NC,0,0,0,0,0,0,0,0,12,0,2,24,45450,2600,100,2500,0
1874,NCI,0,0,0,0,0,0,0,0,11,1,1,23,13348.8,1995.441,90,1608.083,297.358
1875,NCIT,0,0,0,0,0,0,0,0,7,0,0,14,5299.5,440.675,65.25,202.425,173
1876,NCLH,0,0,0,0,0,0,0,0,3,0,1,6,11956,6840,2755,4079,6
1877,NCMI,0,0,0,0,0,0,0,0,9,2,4,20,8375.929,1689.32,0,1689.32,0
1878,NCR,0,0,0,0,0,0,0,0,12,0,2,24,86439.43,18489.6,13876.55,3990.65,622.4
1879,NCS,0,0,0,0,0,0,0,0,11,0,2,22,20370.56,801.216,234.465,458.611,108.14
1880,NCT,0,0,0,0,0,0,0,0,12,0,2,24,29235.69,6634.208,3003.279,3630.925,0
1881,NDRO,0,0,0,0,0,0,0,0,4,0,0,8,593.091,0,0,0,0
1882,NDSN,0,0,0,0,0,0,0,0,11,0,0,22,17038.19,913.57,8,870.57,35
1883,NE,0,0,0,0,0,0,0,0,7,0,0,14,32740,27403,20989,4872,1542
1884,NEE,0,0,0,0,0,0,0,0,12,0,0,24,54765,47755,1487,45870,398
1885,NEM,0,0,0,0,0,0,0,0,12,0,3,24,63912.39,3843.56,1043.321,2398.583,401.656
1886,NEO,0,0,0,0,0,0,0,0,3,0,2,6,854.355,292.16,40,198.66,53.5
1887,NEOG,0,0,0,0,0,0,0,0,11,0,1,22,3100.953,41.954,18.854,23.1,0
1888,NEON,0,0,0,0,0,0,0,0,3,1,1,7,1059,6,6,0,0
1889,NEP,0,0,0,0,0,0,0,0,1,0,1,2,2522,1469,206,1263,0
1890,NEPT,0,0,0,0,0,0,0,0,5,0,1,10,1402.443,622.604,293.493,329.111,0
1891,NEU,0,0,0,0,0,0,0,0,12,0,0,24,21328.44,11500.879,8348.594,576.733,2575.555
1892,NEWP,0,0,0,0,0,0,0,0,12,0,2,24,16912.02,3620.475,3225.497,394.978,0
1893,NEWS,0,0,0,0,0,0,0,0,10,0,1,20,10714.78,4697.885,3106.738,1150,441.147
1894,NEWT,0,0,0,0,0,0,0,0,1,0,0,2,652,186,0,34,152
1895,NFBK,0,0,0,0,0,0,0,0,5,0,0,10,2447,361.495,0,361.495,0
1896,NFG,0,0,0,0,0,0,0,0,11,0,1,22,16605.39,2237.908,1872.129,161.168,204.611
1897,NFX,0,0,0,0,0,0,0,0,12,0,0,24,21581.45,1667.456,1485.012,182.444,0
1898,NGHC,0,0,0,0,0,0,0,0,1,0,1,2,2302.88,120.645,0,120.645,0
1899,NGL,0,0,0,0,0,0,0,0,4,0,4,8,9832.01,213.902,96.711,47.1,70.091
1900,NGS,0,0,0,0,0,0,0,0,10,0,0,20,2611.916,50,0,50,0
1901,NHI,0,0,0,0,0,0,0,0,12,0,0,24,4607.772,303.202,3.727,299.475,0
1902,NI,0,0,0,0,0,0,0,0,11,1,0,23,67494.24,13830.683,2797.512,10678.742,354.43
1903,NICK,0,0,0,0,0,0,0,0,7,1,1,15,2373.047,545.832,328.794,217.038,0
1904,NIHD,0,0,0,0,0,0,0,0,7,7,4,21,123480.38,14595.723,4173.701,2806.857,7615.16
1905,NILE,0,0,0,0,0,0,0,0,11,0,0,22,6427.612,334.502,300.628,14.5,19.374
1906,NJR,0,0,0,0,0,0,0,0,9,2,1,20,15314.778,1446.816,759.016,146.7,541.1
1907,NKA,0,0,0,0,0,0,0,0,6,0,0,12,7965.62,268.465,43.465,225,0
1908,NKE,0,0,0,0,0,0,0,0,11,0,1,22,101400,26800,20900,2600,3300
1909,NKSH,0,0,0,0,0,0,0,0,17,2,2,28,1560.965,477.388,118.496,358.892,0
1910,NKTR,0,0,0,0,0,0,0,0,11,1,1,23,16917.993,2381.77,435.886,1110.117,835.767
1911,NL,0,0,0,0,0,0,0,0,12,0,1,23,4499.87,166.1,0,166.1,0
1912,NLNK,0,0,0,0,0,0,0,0,4,0,1,8,1741.144,380.32,380.32,0,0
1913,NLS,0,0,0,0,0,0,0,0,8,2,4,16,8916.559,2047.679,912.229,732.892,402.558
1914,NLY,0,0,0,0,0,0,0,0,12,0,0,24,11061.8,2354.801,652.982,1513.585,188.234
1915,NMBL,0,0,0,0,0,0,0,0,1,0,0,2,1825,44.999,0,44.999,0
1916,NMFC,0,0,0,0,0,0,0,0,4,0,0,8,2412.4,1683.3,1216.1,467.2,0
1917,NMM,0,0,0,0,0,0,0,0,8,0,0,16,2700,0,0,0,0
1918,NMRX,0,0,0,0,0,0,0,0,7,2,2,16,5775.082,40.657,0,40.657,0
1919,NNA,0,0,0,0,0,0,0,0,7,0,0,14,2240,0,0,0,0
1920,NNBR,0,0,0,0,0,0,0,0,11,1,2,23,17085.17,6380.865,4651.376,230.8,1498.686
1921,NNN,0,0,0,0,0,0,0,0,12,0,0,24,9713.758,402.577,368.877,33.7,0
1922,NOC,0,0,0,0,0,0,0,0,12,0,0,24,180487,41399,14826,26522,51
1923,NOV,0,0,0,0,0,0,0,0,13,0,1,25,83859,53211,49785,3426,0
1924,NOW,0,0,0,0,0,0,0,0,3,0,0,6,6760,395,349,40,6
1925,NP,0,0,0,0,0,0,0,0,11,2,4,20,19325.6,1036.115,392.115,644,0
1926,NPD,0,0,0,0,0,0,0,0,7,0,0,14,7090.034,59.612,59.612,0,0
1927,NPK,0,0,0,0,0,0,0,0,10,3,1,22,4311.352,402.091,342.768,48.123,11.2
1928,NPO,0,0,0,0,0,0,0,0,12,0,3,24,22019.37,456.689,80.575,287.414,88.7
1929,NPTN,0,0,0,0,0,0,0,0,3,2,2,8,11296.97,1553.589,399.815,1149.774,4
1930,NQ,0,0,0,0,0,0,0,0,4,0,4,8,12796,2068,1214,854,0
1931,NR,0,0,0,0,0,0,0,0,12,1,6,24,15767.895,2085.101,813.01,802.708,469.383
1932,NRCIA,0,0,0,0,0,0,0,0,4,0,0,8,1509.923,596.791,258.444,0,338.347
1933,NRF,0,0,0,0,0,0,0,0,11,0,1,22,30912.28,170.1,0,0,170.1
1934,NRG,0,0,0,0,0,0,0,0,12,0,3,24,112660.49,18761.94,15110.4,3519.54,132
1935,NRIM,0,0,0,0,0,0,0,0,12,0,1,24,3637.886,1381.09,952.652,20,231.738
1936,NRP,0,0,0,0,0,0,0,0,12,0,1,24,6941.639,6090.693,6080.493,0,10.2
1937,NRT,0,0,0,0,0,0,0,0,11,0,0,24,690.477,40.151,4.027,0,36.124
1938,NRZ,0,0,0,0,0,0,0,0,3,0,1,6,8071.31,2152.35,1529.41,30,592.935
1939,NS,0,0,0,0,0,0,0,0,12,0,0,24,26099.4,1187.211,54.507,1132.704,0
1940,NSAM,0,0,0,0,0,0,0,0,2,0,0,4,2425.235,0,0,0,0
1941,NSC,0,0,0,0,0,0,0,0,12,0,0,24,27991.51,2560.789,846.86,1713.929,0
1942,NSH,0,0,0,0,0,0,0,0,9,0,0,18,886.51,0,0,0,0
1943,NSIT,0,0,0,0,0,0,0,0,10,2,2,22,31577,2557,1515,1042,0
1944,NSP,0,0,0,0,0,0,0,0,12,0,0,24,9473.921,2351.754,0,2325.254,26.5
1945,NSPH,0,0,0,0,0,0,0,0,6,0,0,12,2157.881,57,51,6,0
1946,NSR,0,0,0,0,0,0,0,0,10,0,1,20,22166.71,11712.447,5652.951,5786.598,272.895
1947,NSSC,0,0,0,0,0,0,0,0,2,1,2,4,774,36,0,0,36
1948,NTAP,0,0,0,0,0,0,0,0,11,0,0,22,40243,12832.5,10355,2083.5,394
1949,NTCT,0,0,0,0,0,0,0,0,12,0,2,24,8530.856,5183.729,1526.882,1947.744,1709.106
1950,NTGR,0,0,0,0,0,0,0,0,12,0,1,24,17964.84,2955.223,2824.045,101.078,30.1
1951,NTI,0,0,0,0,0,0,0,0,3,0,0,6,3666,1494,1262,226,6
1952,NTK,0,0,0,0,0,0,0,0,4,0,3,8,21004,2863.3,1098.3,1765,0
1953,NTP,0,0,0,0,0,0,0,0,10,0,0,20,6241,786,61,520,205
1954,NTRI,0,0,0,0,0,0,0,0,11,0,0,22,5066.95,183.702,36.512,147.19,0
1955,NTRS,0,0,0,0,0,0,0,0,12,0,0,24,47080.57,23857.926,2785.979,17094.746,3977.201
1956,NTWK,0,0,0,0,0,0,0,0,0,1,0,1,191,115,15,0,100
1957,NUE,0,0,0,0,0,0,0,0,12,0,0,24,32983.97,1427.211,778.851,620.793,27.567
1958,NURO,0,0,0,0,0,0,0,0,2,1,0,5,1696.3,263.375,253.875,0,9.5
1959,NUS,0,0,0,0,0,0,0,0,12,0,1,24,26570.04,26339.47,26108.09,170.475,60.9
1960,NUTR,0,0,0,0,0,0,0,0,10,1,1,21,4076.925,200.639,138.285,62.354,0
1961,NUVA,0,0,0,0,0,0,0,0,11,0,1,22,11206.621,1791.886,548.878,732.383,510.625
1962,NVAX,0,0,0,0,0,0,0,0,11,1,1,23,4602.593,811.901,389.554,420.847,1.5
1963,NVEC,0,0,0,0,0,0,0,0,9,1,0,19,1039.325,91.26,91.26,0,0
1964,NVGN,0,0,0,0,0,0,0,0,3,0,0,6,847.201,125.729,62.669,28.312,34.748
1965,NVGS,0,0,0,0,0,0,0,0,2,0,0,4,965.769,210.418,55,0,155.418
1966,NVMI,0,0,0,0,0,0,0,0,6,0,1,12,805,77,0,0,77
1967,NVR,0,0,0,0,0,0,0,0,12,0,0,24,7726.441,460.067,17.895,0,15.56
1968,NVRO,0,0,0,0,0,0,0,0,1,0,0,2,1552.36,0,0,0,0
1969,NWBI,0,0,0,0,0,0,0,0,7,0,0,14,5160.85,1608.468,641.753,955.315,11.4
1970,NWFL,0,0,0,0,0,0,0,0,9,0,0,18,1299.069,243.183,135.488,104.67,3.025
1971,NWL,0,0,0,0,0,0,0,0,12,0,9,24,73900,8400,1700,6500,200
1972,NWLI,0,0,0,0,0,0,0,0,1,0,1,2,638,4,0,4,0
1973,NWN,0,0,0,0,0,0,0,0,11,0,0,24,10546.554,1344.547,762.189,535.863,46.495
1974,NWPX,0,0,0,0,0,0,0,0,8,7,4,23,11655.725,536.124,126.545,315.635,93.944
1975,NWY,0,0,0,0,0,0,0,0,10,0,0,22,9695.963,1585.471,1501.875,68.5,15.096
1976,NX,0,0,0,0,0,0,0,0,8,0,2,16,11215.57,2105.89,515.924,271,1318.966
1977,NXST,0,0,0,0,0,0,0,0,9,0,5,18,12652.617,2729.312,2136.315,583.597,9.4
1978,NXTM,0,0,0,0,0,0,0,0,10,0,1,20,11533.59,1770.7,1413.2,335.5,22
1979,NYCB,0,0,0,0,0,0,0,0,11,1,1,23,19757.1,6677.862,1184.976,3483.935,2008.955
1980,NYLD,0,0,0,0,0,0,0,0,2,0,1,4,3994,261,261,0,0
1981,NYMT,0,0,0,0,0,0,0,0,7,1,1,13,6207.98,1012.604,482.004,330.6,200
1982,NYNY,0,0,0,0,0,0,0,0,5,0,0,12,3789.322,620.867,281.277,339.59,0
1983,O,0,0,0,0,0,0,0,0,12,0,0,24,11518.666,4216.421,3712.379,15.942,488.1
1984,OAK,0,0,0,0,0,0,0,0,3,0,0,6,15709,10531,9676,855,0
1985,OAS,0,0,0,0,0,0,0,0,5,0,2,10,6349,644,634,0,10
1986,OC,0,0,0,0,0,0,0,0,11,0,2,22,56424,6306,3042,2046,1218
